,일시,광진구오존,광진구미세먼지,동대문구오존,동대문구미세먼지,성동구오존,성동구미세먼지,중랑구오존,중랑구미세먼지,광진구유동인구,동대문구유동인구,성동구유동인구,중랑구유동인구,강수량,겨울기온,풍속,겨울체감,여름기온,습도,여름체감,가입 수,확진자
141,2018-05-22,0.021,32.0,0.023,31.0,0.013,36.0,0.024,31.0,370623.0,173775.0,228937.0,75690.0,12.5,0.0,0.0,0.0,23.0,56.1,23.7,1966.0,0.0
142,2018-05-23,0.034,50.0,0.031,40.0,0.03,54.0,0.037,34.0,494250.0,240438.0,427692.0,126724.0,6.5,0.0,0.0,0.0,22.7,40.9,22.2,1693.0,0.0
143,2018-05-24,0.036,101.0,0.029,89.0,0.033,104.0,0.042,83.0,503074.0,241592.0,436004.0,125300.0,0.0,0.0,0.0,0.0,23.6,38.4,22.8,1732.0,0.0
144,2018-05-25,0.033,100.0,0.037,85.0,0.028,99.0,0.051,83.0,584128.0,253516.0,444004.0,128293.0,0.0,0.0,0.0,0.0,26.0,26.4,23.8,1839.0,0.0
145,2018-05-26,0.048,86.0,0.036,74.0,0.039,88.0,0.064,68.0,498206.0,218234.0,310673.0,96293.0,0.0,0.0,0.0,0.0,29.0,36.0,27.7,3145.0,0.0
146,2018-05-27,0.039,73.0,0.033,59.0,0.032,78.0,0.05,58.0,365500.0,160573.0,206555.0,69532.0,0.0,0.0,0.0,0.0,24.5,40.0,23.8,3521.0,0.0
147,2018-05-28,0.039,56.0,0.027,42.0,0.03,57.0,0.049,41.0,483853.0,236467.0,408971.0,123273.0,0.0,0.0,0.0,0.0,28.5,44.7,28.1,2067.0,0.0
148,2018-05-29,0.032,46.0,0.022,34.0,0.023,47.0,0.035,35.0,482050.0,235702.0,411748.0,124342.0,1.0,0.0,0.0,0.0,25.8,55.4,26.4,1408.0,0.0
149,2018-05-30,0.028,50.0,0.021,37.0,0.021,41.0,0.031,36.0,489801.0,237880.0,418431.0,124942.0,0.0,0.0,0.0,0.0,24.5,60.1,25.5,1853.0,0.0
150,2018-05-31,0.03,52.0,0.022,37.0,0.026,44.0,0.032,36.0,489791.0,237630.0,415006.0,125558.0,0.0,0.0,0.0,0.0,27.6,40.3,26.8,1972.0,0.0
151,2018-06-01,0.027,48.0,0.022,35.0,0.02,57.0,0.034,34.0,527261.0,247145.0,422677.0,126789.0,0.0,0.0,0.0,0.0,30.0,37.0,28.7,2109.0,0.0
152,2018-06-02,0.027,42.0,0.023,35.0,0.025,50.0,0.035,33.0,465205.0,209290.0,289368.0,92559.0,0.0,0.0,0.0,0.0,29.8,29.0,27.6,3513.0,0.0
153,2018-06-03,0.031,30.0,0.026,27.0,0.029,40.0,0.039,26.0,343275.0,154835.0,199232.0,67636.0,0.0,0.0,0.0,0.0,30.4,29.7,28.2,3462.0,0.0
154,2018-06-04,0.023,45.0,0.017,35.0,0.019,53.0,0.03,34.0,474319.0,232788.0,401359.0,122757.0,0.0,0.0,0.0,0.0,26.7,42.0,26.1,2180.0,0.0
155,2018-06-05,0.038,46.0,0.024,35.0,0.036,55.0,0.039,37.0,504667.0,240270.0,417501.0,124525.0,0.0,0.0,0.0,0.0,29.1,38.8,28.1,2184.0,0.0
156,2018-06-06,0.029,48.0,0.024,38.0,0.025,73.0,0.036,37.0,367184.0,170497.0,228041.0,76109.0,0.0,0.0,0.0,0.0,27.6,53.2,28.0,4052.0,0.0
157,2018-06-07,0.021,54.0,0.019,37.0,0.018,51.0,0.025,38.0,488172.0,235142.0,411154.0,123366.0,0.0,0.0,0.0,0.0,29.1,46.2,28.8,1942.0,0.0
158,2018-06-08,0.027,37.0,0.024,27.0,0.024,45.0,0.032,26.0,517567.0,246855.0,418653.0,125041.0,0.0,0.0,0.0,0.0,26.9,50.6,27.0,2111.0,0.0
159,2018-06-09,0.031,40.0,0.025,30.0,0.031,40.0,0.035,28.0,438305.0,205413.0,279886.0,90009.0,0.5,0.0,0.0,0.0,29.9,38.4,28.8,2325.0,0.0
160,2018-06-10,0.029,9.0,0.022,4.0,0.031,11.0,0.032,4.0,322054.0,150765.0,188711.0,64931.0,0.5,0.0,0.0,0.0,24.9,50.9,25.2,3074.0,0.0
161,2018-06-11,0.022,9.0,0.016,7.0,0.018,16.0,0.023,7.0,466151.0,230355.0,396347.0,122953.0,5.0,0.0,0.0,0.0,23.5,59.7,24.4,1229.0,0.0
162,2018-06-12,0.022,16.0,0.016,11.0,0.017,18.0,0.02,18.0,494653.0,236705.0,413645.0,125265.0,0.0,0.0,0.0,0.0,27.1,42.2,26.5,1611.0,0.0
163,2018-06-13,0.027,33.0,0.021,22.0,0.022,37.0,0.032,23.0,345732.0,169836.0,235362.0,77780.0,0.0,0.0,0.0,0.0,26.9,48.7,26.9,2732.0,0.0
164,2018-06-14,0.023,32.0,0.019,23.0,0.02,31.0,0.028,23.0,469632.0,228510.0,400074.0,121998.0,29.0,0.0,0.0,0.0,25.0,59.8,26.0,1147.0,0.0
165,2018-06-15,0.025,14.0,0.02,8.0,0.024,20.0,0.029,8.0,504496.0,248990.0,416242.0,124714.0,16.5,0.0,0.0,0.0,26.9,43.1,26.4,2041.0,0.0
166,2018-06-16,0.032,21.0,0.024,15.0,0.03,33.0,0.039,14.0,432292.0,208202.0,279177.0,91539.0,0.0,0.0,0.0,0.0,28.6,43.9,28.1,3646.0,0.0
167,2018-06-17,0.03,58.0,0.024,41.0,0.029,53.0,0.039,40.0,317543.0,152215.0,196058.0,65107.0,0.0,0.0,0.0,0.0,27.5,50.7,27.7,3505.0,0.0
168,2018-06-18,0.035,48.0,0.025,36.0,0.029,48.0,0.044,33.0,464827.0,229546.0,399243.0,122639.0,0.0,0.0,0.0,0.0,30.2,41.3,29.4,1553.0,0.0
169,2018-06-19,0.024,45.0,0.019,33.0,0.021,52.0,0.026,32.0,467701.0,232340.0,403901.0,123043.0,0.0,0.0,0.0,0.0,26.9,47.1,26.8,1986.0,0.0
170,2018-06-20,0.034,49.0,0.023,34.0,0.029,53.0,0.033,33.0,478142.0,236147.0,409109.0,122935.0,0.0,0.0,0.0,0.0,28.4,49.1,28.4,2067.0,0.0
171,2018-06-21,0.035,44.0,0.026,30.0,0.029,53.0,0.039,29.0,490853.0,238769.0,407193.0,121599.0,0.0,0.0,0.0,0.0,28.2,46.6,28.0,2828.0,0.0
172,2018-06-22,0.034,49.0,0.03,33.0,0.027,52.0,0.044,32.0,521521.0,246585.0,415257.0,123416.0,0.0,0.0,0.0,0.0,31.0,34.7,29.4,3335.0,0.0
173,2018-06-23,0.033,45.0,0.026,32.0,0.033,43.0,0.038,32.0,458091.0,210054.0,287805.0,90509.0,0.0,0.0,0.0,0.0,28.8,44.5,28.3,4526.0,0.0
174,2018-06-24,0.055,62.0,0.032,53.0,0.047,76.0,0.049,51.0,329810.0,150066.0,197626.0,65231.0,0.0,0.0,0.0,0.0,31.8,36.2,30.3,4408.0,0.0
175,2018-06-25,0.05,69.0,0.055,51.0,0.039,66.0,0.05,49.0,464227.0,232734.0,389728.0,116386.0,0.0,0.0,0.0,0.0,32.5,38.5,31.3,2684.0,0.0
176,2018-06-26,0.03,51.0,0.031,45.0,0.022,49.0,0.03,46.0,419416.0,200559.0,369836.0,109431.0,71.5,0.0,0.0,0.0,26.9,63.8,28.2,635.0,0.0
177,2018-06-27,0.037,28.0,0.041,22.0,0.025,28.0,0.032,22.0,463060.0,233297.0,397249.0,116610.0,1.0,0.0,0.0,0.0,25.5,69.2,27.2,2000.0,0.0
178,2018-06-28,0.022,21.0,0.024,17.0,0.015,23.0,0.022,17.0,453758.0,230311.0,389160.0,116069.0,26.5,0.0,0.0,0.0,27.1,72.7,29.1,1238.0,0.0
179,2018-06-29,0.036,41.0,0.039,32.0,0.023,37.0,0.037,30.0,491680.0,244084.0,402058.0,118388.0,6.5,0.0,0.0,0.0,28.9,59.5,29.8,2556.0,0.0
180,2018-06-30,0.023,45.0,0.023,50.0,0.015,44.0,0.025,44.0,389060.0,196149.0,258271.0,82761.0,14.5,0.0,0.0,0.0,27.6,79.3,30.1,2094.0,0.0
181,2018-07-01,0.015,11.0,0.014,9.0,0.011,13.0,0.019,9.0,256104.0,115336.0,165223.0,52720.0,83.5,0.0,0.0,0.0,22.4,96.0,25.9,689.0,0.0
182,2018-07-02,0.018,8.0,0.019,6.0,0.015,12.0,0.024,5.0,422083.0,209603.0,373404.0,110588.0,59.5,0.0,0.0,0.0,25.2,90.8,28.4,530.0,0.0
183,2018-07-03,0.011,12.0,0.013,9.0,0.01,15.0,0.012,9.0,449991.0,227979.0,390759.0,116190.0,0.1,0.0,0.0,0.0,32.4,55.1,32.9,2254.0,0.0
184,2018-07-04,0.019,25.0,0.022,18.0,0.014,25.0,0.015,18.0,459176.0,229190.0,397016.0,116515.0,0.0,0.0,0.0,0.0,31.1,62.9,32.3,2596.0,0.0
185,2018-07-05,0.016,18.0,0.02,14.0,0.014,17.0,0.016,13.0,459304.0,230791.0,394208.0,116644.0,0.5,0.0,0.0,0.0,29.0,67.5,30.6,2250.0,0.0
186,2018-07-06,0.018,5.0,0.021,4.0,0.017,9.0,0.02,3.0,504933.0,247547.0,408809.0,119905.0,0.0,0.0,0.0,0.0,26.9,52.6,27.3,3099.0,0.0
187,2018-07-07,0.024,7.0,0.031,6.0,0.024,10.0,0.026,4.0,447752.0,210291.0,279955.0,88972.0,0.0,0.0,0.0,0.0,29.2,45.5,28.8,5428.0,0.0
188,2018-07-08,0.027,11.0,0.037,9.0,0.029,13.0,0.027,6.0,334848.0,155801.0,194141.0,65574.0,0.0,0.0,0.0,0.0,28.0,42.6,27.4,5706.0,0.0
189,2018-07-09,0.008,8.0,0.01,6.0,0.009,11.0,0.011,4.0,440586.0,217823.0,380828.0,114217.0,14.0,0.0,0.0,0.0,24.2,61.2,25.3,895.0,0.0
190,2018-07-10,0.005,22.0,0.005,19.0,0.005,21.0,0.007,16.0,458870.0,229119.0,394247.0,117740.0,16.5,0.0,0.0,0.0,26.5,79.2,29.0,1347.0,0.0
191,2018-07-11,0.006,29.0,0.008,32.0,0.008,25.0,0.007,26.0,464469.0,228133.0,396745.0,116923.0,3.0,0.0,0.0,0.0,29.3,70.1,31.1,1856.0,0.0
192,2018-07-12,0.008,28.0,0.006,25.0,0.008,25.0,0.006,24.0,465521.0,233124.0,397301.0,118040.0,1.0,0.0,0.0,0.0,28.2,75.3,30.4,2372.0,0.0
193,2018-07-13,0.013,21.0,0.013,19.0,0.01,21.0,0.012,17.0,502260.0,243974.0,404559.0,119649.0,0.0,0.0,0.0,0.0,30.6,63.8,31.9,2539.0,0.0
194,2018-07-14,0.016,18.0,0.017,16.0,0.011,19.0,0.014,15.0,426348.0,203493.0,265111.0,87826.0,0.0,0.0,0.0,0.0,31.8,58.3,32.6,3446.0,0.0
195,2018-07-15,0.024,21.0,0.028,19.0,0.019,22.0,0.024,20.0,322250.0,149134.0,190346.0,65418.0,0.0,0.0,0.0,0.0,33.1,53.5,33.4,2937.0,0.0
196,2018-07-16,0.021,27.0,0.027,22.0,0.016,26.0,0.024,23.0,445671.0,221513.0,378233.0,113528.0,0.0,0.0,0.0,0.0,33.4,49.8,33.4,2161.0,0.0
197,2018-07-17,0.016,32.0,0.018,25.0,0.013,32.0,0.016,25.0,451257.0,223806.0,384175.0,115109.0,0.0,0.0,0.0,0.0,32.1,52.1,32.3,2133.0,0.0
198,2018-07-18,0.012,33.0,0.025,31.0,0.016,32.0,0.022,31.0,454435.0,223473.0,388002.0,115587.0,0.0,0.0,0.0,0.0,32.8,50.1,32.8,2123.0,0.0
199,2018-07-19,0.022,33.0,0.026,23.0,0.018,30.0,0.026,26.0,455965.0,223991.0,387586.0,115368.0,0.0,0.0,0.0,0.0,33.9,46.4,33.5,2194.0,0.0
200,2018-07-20,0.032,40.0,0.042,33.0,0.02,35.0,0.039,31.0,492216.0,234968.0,396111.0,117945.0,0.0,0.0,0.0,0.0,34.3,47.8,34.1,2069.0,0.0
201,2018-07-21,0.044,46.0,0.049,33.0,0.034,43.0,0.048,32.0,409736.0,190789.0,253901.0,83620.0,0.0,0.0,0.0,0.0,36.6,38.1,35.2,2270.0,0.0
202,2018-07-22,0.044,32.0,0.053,26.0,0.035,34.0,0.042,25.0,307758.0,140368.0,177661.0,61277.0,0.0,0.0,0.0,0.0,37.9,33.1,35.7,1949.0,0.0
203,2018-07-23,0.028,30.0,0.041,28.0,0.024,34.0,0.028,27.0,443490.0,219167.0,367022.0,112286.0,0.0,0.0,0.0,0.0,35.7,43.3,34.9,1643.0,0.0
204,2018-07-24,0.046,43.0,0.068,39.0,0.038,44.0,0.051,39.0,435834.0,215017.0,372325.0,112222.0,0.0,0.0,0.0,0.0,36.8,42.8,35.9,1524.0,0.0
205,2018-07-25,0.025,32.0,0.033,29.0,0.018,27.0,0.025,29.0,447347.0,224380.0,378086.0,113425.0,0.0,0.0,0.0,0.0,34.0,54.9,34.5,1606.0,0.0
206,2018-07-26,0.024,39.0,0.031,38.0,0.021,40.0,0.025,37.0,445279.0,224549.0,376279.0,112137.0,0.0,0.0,0.0,0.0,33.6,57.0,34.3,1592.0,0.0
207,2018-07-27,0.031,47.0,0.039,46.0,0.028,44.0,0.031,46.0,472098.0,231185.0,380530.0,112680.0,0.0,0.0,0.0,0.0,35.3,53.6,35.7,1352.0,0.0
208,2018-07-28,0.017,34.0,0.025,37.0,0.018,34.0,0.02,37.0,370465.0,180952.0,241249.0,78320.0,7.5,0.0,0.0,0.0,34.1,72.5,36.2,1417.0,0.0
209,2018-07-29,0.024,17.0,0.028,16.0,0.02,17.0,0.024,14.0,293585.0,141609.0,173766.0,59277.0,0.0,0.0,0.0,0.0,36.3,37.5,34.8,1918.0,0.0
210,2018-07-30,0.021,8.0,0.028,6.0,0.019,12.0,0.022,6.0,432794.0,213396.0,350691.0,107424.0,0.0,0.0,0.0,0.0,36.8,38.8,35.4,1696.0,0.0
211,2018-07-31,0.033,16.0,0.047,11.0,0.03,20.0,0.036,12.0,429772.0,210355.0,353282.0,106925.0,0.0,0.0,0.0,0.0,38.1,37.4,36.5,1463.0,0.0
212,2018-08-01,0.039,30.0,0.062,29.0,0.039,34.0,0.044,26.0,422395.0,205478.0,340718.0,103610.0,0.0,0.0,0.0,0.0,39.4,41.2,38.3,1153.0,0.0
213,2018-08-02,0.051,40.0,0.059,34.0,0.043,41.0,0.055,36.0,415996.0,203291.0,332133.0,101394.0,0.0,0.0,0.0,0.0,37.8,42.3,36.8,1173.0,0.0
214,2018-08-03,0.052,44.0,0.064,39.0,0.038,47.0,0.056,40.0,435114.0,212197.0,333699.0,102923.0,0.0,0.0,0.0,0.0,37.9,42.6,37.0,1192.0,0.0
215,2018-08-04,0.032,28.0,0.038,22.0,0.024,28.0,0.035,23.0,357936.0,175362.0,220527.0,72958.0,0.0,0.0,0.0,0.0,34.7,49.2,34.6,1613.0,0.0
216,2018-08-05,0.025,24.0,0.029,21.0,0.022,25.0,0.026,25.0,286678.0,134580.0,168443.0,57916.0,2.0,0.0,0.0,0.0,33.7,56.4,34.3,1636.0,0.0
217,2018-08-06,0.021,26.0,0.029,25.0,0.021,29.0,0.024,26.0,419424.0,203680.0,339275.0,104925.0,6.5,0.0,0.0,0.0,35.2,53.3,35.5,1161.0,0.0
218,2018-08-07,0.032,21.0,0.036,15.0,0.023,18.0,0.033,15.0,433179.0,209695.0,352069.0,107660.0,0.0,0.0,0.0,0.0,35.8,44.8,35.2,1352.0,0.0
219,2018-08-08,0.02,29.0,0.026,21.0,0.017,26.0,0.021,25.0,440144.0,211730.0,358499.0,109235.0,0.0,0.0,0.0,0.0,34.9,46.4,34.5,1394.0,0.0
220,2018-08-09,0.017,25.0,0.022,18.0,0.015,24.0,0.02,18.0,431576.0,213228.0,357393.0,108412.0,2.0,0.0,0.0,0.0,32.5,64.3,33.8,1024.0,0.0
221,2018-08-10,0.025,14.0,0.028,11.0,0.023,17.0,0.025,10.0,469921.0,227832.0,371991.0,112133.0,0.0,0.0,0.0,0.0,36.5,40.8,35.4,1298.0,0.0
222,2018-08-11,0.029,9.0,0.037,5.0,0.025,13.0,0.031,5.0,385548.0,189772.0,245928.0,80132.0,0.0,0.0,0.0,0.0,35.7,39.9,34.5,1991.0,0.0
223,2018-08-12,0.031,14.0,0.037,10.0,0.029,17.0,0.031,11.0,300042.0,142869.0,176269.0,59671.0,5.0,0.0,0.0,0.0,35.2,44.6,34.6,1892.0,0.0
224,2018-08-13,0.028,32.0,0.03,26.0,0.023,32.0,0.026,29.0,431524.0,214979.0,351015.0,108905.0,1.0,0.0,0.0,0.0,34.3,50.0,34.3,1510.0,0.0
225,2018-08-14,0.027,31.0,0.029,23.0,0.025,30.0,0.026,24.0,453583.0,220745.0,366959.0,110316.0,0.0,0.0,0.0,0.0,36.8,41.2,35.8,1581.0,0.0
226,2018-08-15,0.034,27.0,0.035,23.0,0.03,31.0,0.033,24.0,318574.0,160383.0,204496.0,68491.0,1.0,0.0,0.0,0.0,37.9,37.1,36.3,1792.0,0.0
227,2018-08-16,0.023,15.0,0.024,11.0,0.02,19.0,0.024,11.0,444846.0,218610.0,366196.0,110652.0,0.0,0.0,0.0,0.0,35.6,38.6,34.3,1905.0,0.0
228,2018-08-17,0.027,12.0,0.03,10.0,0.025,16.0,0.028,8.0,481867.0,232957.0,383946.0,113889.0,0.0,0.0,0.0,0.0,33.8,26.2,30.9,2799.0,0.0
229,2018-08-18,0.033,16.0,0.037,10.0,0.031,22.0,0.032,10.0,413918.0,195813.0,253061.0,83266.0,0.0,0.0,0.0,0.0,32.1,31.8,30.1,4676.0,0.0
230,2018-08-19,0.039,26.0,0.046,17.0,0.036,30.0,0.041,16.0,317283.0,147630.0,185738.0,62283.0,0.0,0.0,0.0,0.0,34.4,29.1,31.9,4211.0,0.0
231,2018-08-20,0.04,35.0,0.048,28.0,0.034,37.0,0.039,26.0,443066.0,223477.0,365424.0,111995.0,0.0,0.0,0.0,0.0,33.2,42.9,32.5,2341.0,0.0
232,2018-08-21,0.029,24.0,0.031,17.0,0.022,23.0,0.028,19.0,447572.0,222417.0,373649.0,113260.0,5.0,0.0,0.0,0.0,31.0,50.8,31.1,2348.0,0.0
233,2018-08-22,0.027,24.0,0.027,18.0,0.026,26.0,0.028,17.0,464813.0,230193.0,381316.0,114676.0,0.0,0.0,0.0,0.0,37.6,35.3,35.7,1817.0,0.0
234,2018-08-23,0.013,12.0,0.012,8.0,0.011,18.0,0.015,8.0,403098.0,209183.0,352820.0,107889.0,3.0,0.0,0.0,0.0,32.2,54.6,32.6,805.0,0.0
235,2018-08-24,0.015,8.0,0.019,5.0,0.014,9.0,0.016,6.0,411745.0,207824.0,345332.0,103764.0,7.5,0.0,0.0,0.0,26.2,77.4,28.5,948.0,0.0
236,2018-08-25,0.033,25.0,0.043,18.0,0.03,23.0,0.033,19.0,450858.0,207295.0,278884.0,88445.0,0.0,0.0,0.0,0.0,28.9,56.7,29.6,4274.0,0.0
237,2018-08-26,0.024,20.0,0.033,13.0,0.024,17.0,0.029,12.0,316819.0,146704.0,180078.0,62698.0,2.0,0.0,0.0,0.0,29.0,44.3,28.5,2941.0,0.0
238,2018-08-27,0.017,9.0,0.017,5.0,0.014,10.0,0.018,5.0,448921.0,214962.0,365648.0,115500.0,19.5,0.0,0.0,0.0,24.8,84.2,27.6,1295.0,0.0
239,2018-08-28,0.009,9.0,0.005,7.0,0.005,12.0,0.008,6.0,441862.0,215718.0,372512.0,116246.0,96.5,0.0,0.0,0.0,25.3,96.4,29.0,611.0,0.0
240,2018-08-29,0.007,13.0,0.006,10.0,0.005,14.0,0.007,10.0,441746.0,214246.0,376495.0,114654.0,42.0,0.0,0.0,0.0,27.3,74.2,29.4,557.0,0.0
241,2018-08-30,0.024,29.0,0.024,22.0,0.017,26.0,0.019,23.0,459669.0,226518.0,385743.0,118950.0,9.5,0.0,0.0,0.0,28.1,67.7,29.7,1393.0,0.0
242,2018-08-31,0.026,27.0,0.039,19.0,0.019,23.0,0.031,22.0,501235.0,245967.0,397943.0,121167.0,0.1,0.0,0.0,0.0,29.9,49.1,29.9,2563.0,0.0
243,2018-09-01,0.022,18.0,0.026,15.0,0.02,20.0,0.024,13.0,435703.0,211292.0,278617.0,88829.0,0.0,0.0,0.0,0.0,30.8,43.5,30.2,3760.0,0.0
244,2018-09-02,0.03,13.0,0.037,11.0,0.029,14.0,0.031,8.0,332329.0,156276.0,193055.0,64781.0,0.0,0.0,0.0,0.0,29.3,47.0,29.1,4875.0,0.0
245,2018-09-03,0.014,15.0,0.015,10.0,0.013,15.0,0.017,11.0,447022.0,220992.0,394017.0,118257.0,34.5,0.0,0.0,0.0,25.5,92.3,28.9,913.0,0.0
246,2018-09-04,0.024,21.0,0.028,10.0,0.019,16.0,0.026,15.0,476116.0,239461.0,415000.0,122725.0,0.0,0.0,0.0,0.0,27.4,53.3,27.8,2818.0,0.0
247,2018-09-05,0.034,30.0,0.043,21.0,0.03,27.0,0.039,22.0,488390.0,242340.0,415476.0,122977.0,0.0,0.0,0.0,0.0,28.4,44.5,28.0,3141.0,0.0
248,2018-09-06,0.027,40.0,0.046,28.0,0.027,31.0,0.032,28.0,481501.0,242392.0,411578.0,122331.0,1.0,0.0,0.0,0.0,27.9,54.1,28.4,2264.0,0.0
249,2018-09-07,0.035,26.0,0.046,21.0,0.029,24.0,0.04,24.0,521164.0,253137.0,422819.0,124423.0,0.5,0.0,0.0,0.0,25.5,47.8,25.5,3292.0,0.0
250,2018-09-08,0.02,23.0,0.03,19.0,0.019,26.0,0.029,18.0,463816.0,225690.0,291194.0,92273.0,0.0,0.0,0.0,0.0,27.4,36.9,26.3,6355.0,0.0
251,2018-09-09,0.025,20.0,0.034,17.0,0.025,22.0,0.032,14.0,357885.0,165605.0,198300.0,68183.0,0.0,0.0,0.0,0.0,28.8,32.3,27.1,6298.0,0.0
252,2018-09-10,0.026,11.0,0.031,7.0,0.027,15.0,0.029,7.0,481435.0,240616.0,406514.0,123024.0,0.0,0.0,0.0,0.0,28.4,37.1,27.2,3340.0,0.0
253,2018-09-11,0.022,11.0,0.029,8.0,0.025,15.0,0.027,8.0,478970.0,245353.0,418042.0,123997.0,0.0,0.0,0.0,0.0,26.1,40.7,25.4,3002.0,0.0
254,2018-09-12,0.024,16.0,0.032,11.0,0.025,18.0,0.029,11.0,486219.0,246545.0,416813.0,123478.0,0.0,0.0,0.0,0.0,28.0,42.8,27.4,3283.0,0.0
255,2018-09-13,0.016,18.0,0.021,14.0,0.016,21.0,0.017,15.0,487149.0,248581.0,417808.0,122193.0,0.0,0.0,0.0,0.0,28.2,49.1,28.2,2963.0,0.0
256,2018-09-14,0.014,16.0,0.016,14.0,0.015,21.0,0.017,14.0,516366.0,255764.0,423585.0,123578.0,0.5,0.0,0.0,0.0,26.8,55.9,27.4,2650.0,0.0
257,2018-09-15,0.013,14.0,0.019,8.0,0.012,15.0,0.016,7.0,450845.0,217753.0,284258.0,90508.0,0.2,0.0,0.0,0.0,25.9,66.6,27.4,3810.0,0.0
258,2018-09-16,0.019,38.0,0.03,30.0,0.017,35.0,0.023,28.0,322966.0,162654.0,193972.0,65663.0,2.0,0.0,0.0,0.0,23.4,80.5,25.9,2127.0,0.0
259,2018-09-17,0.028,30.0,0.037,21.0,0.022,26.0,0.03,21.0,474923.0,252380.0,408368.0,122883.0,0.1,0.0,0.0,0.0,27.6,40.3,26.8,2983.0,0.0
260,2018-09-18,0.018,40.0,0.023,29.0,0.014,36.0,0.023,27.0,482826.0,252633.0,417253.0,123531.0,0.0,0.0,0.0,0.0,26.4,42.9,25.9,2825.0,0.0
261,2018-09-19,0.018,43.0,0.024,33.0,0.017,37.0,0.023,31.0,486441.0,256246.0,423749.0,123636.0,0.2,0.0,0.0,0.0,26.4,45.5,26.1,2112.0,0.0
262,2018-09-20,0.022,15.0,0.026,10.0,0.023,17.0,0.026,10.0,488932.0,248438.0,422285.0,122359.0,5.0,0.0,0.0,0.0,18.8,95.5,22.2,951.0,0.0
263,2018-09-21,0.017,7.0,0.019,4.0,0.016,11.0,0.021,4.0,515283.0,262741.0,419716.0,122261.0,18.0,0.0,0.0,0.0,21.7,77.8,24.0,1604.0,0.0
264,2018-09-22,0.022,35.0,0.03,25.0,0.018,30.0,0.024,24.0,361491.0,205924.0,224533.0,75995.0,6.5,0.0,0.0,0.0,25.3,39.1,24.5,4927.0,0.0
265,2018-09-23,0.026,31.0,0.032,24.0,0.023,30.0,0.029,23.0,238099.0,123841.0,130992.0,49741.0,0.0,0.0,0.0,0.0,24.8,41.5,24.2,4603.0,0.0
266,2018-09-24,0.023,13.0,0.032,10.0,0.022,17.0,0.027,9.0,212363.0,94028.0,113946.0,46962.0,0.0,0.0,0.0,0.0,22.0,33.1,20.8,5406.0,0.0
267,2018-09-25,0.022,13.0,0.026,11.0,0.025,18.0,0.024,10.0,289569.0,122225.0,148992.0,54842.0,0.0,0.0,0.0,0.0,23.9,31.5,22.4,6973.0,0.0
268,2018-09-26,0.025,6.0,0.03,6.0,0.028,10.0,0.028,4.0,327597.0,144336.0,182715.0,63332.0,0.0,0.0,0.0,0.0,24.7,36.9,23.7,7149.0,0.0
269,2018-09-27,0.024,7.0,0.025,5.0,0.023,12.0,0.025,6.0,466784.0,223848.0,391707.0,118415.0,0.0,0.0,0.0,0.0,25.0,34.0,23.7,3800.0,0.0
270,2018-09-28,0.014,12.0,0.018,9.0,0.015,17.0,0.019,8.0,498816.0,238721.0,411734.0,121942.0,0.0,0.0,0.0,0.0,22.2,47.8,22.3,3650.0,0.0
271,2018-09-29,0.017,14.0,0.02,11.0,0.015,19.0,0.02,9.0,436091.0,203106.0,273088.0,88460.0,0.0,0.0,0.0,0.0,27.0,33.9,25.6,7170.0,0.0
272,2018-09-30,0.024,19.0,0.026,16.0,0.021,25.0,0.026,13.0,327474.0,151773.0,191576.0,64507.0,0.0,0.0,0.0,0.0,21.3,62.4,22.5,5862.0,0.0
273,2018-10-01,0.026,17.0,0.032,12.0,0.023,24.0,0.027,17.0,466367.0,231525.0,404067.0,121847.0,0.0,0.0,0.0,0.0,19.4,39.5,19.0,2474.0,0.0
274,2018-10-02,0.018,27.0,0.027,20.0,0.014,28.0,0.023,20.0,495962.0,239792.0,422141.0,125316.0,0.0,0.0,0.0,0.0,21.8,41.3,21.4,2812.0,0.0
275,2018-10-03,0.015,29.0,0.02,22.0,0.015,42.0,0.023,19.0,372508.0,178891.0,238644.0,75822.0,0.0,0.0,0.0,0.0,24.1,35.7,23.0,6966.0,0.0
276,2018-10-04,0.018,16.0,0.022,17.0,0.021,22.0,0.025,15.0,484170.0,237795.0,415514.0,124196.0,0.0,0.0,0.0,0.0,25.5,39.2,24.7,2946.0,0.0
277,2018-10-05,0.021,8.0,0.019,8.0,0.019,14.0,0.022,6.0,493392.0,228855.0,414943.0,121139.0,36.5,0.0,0.0,0.0,17.3,95.3,20.6,606.0,0.0
278,2018-10-06,0.026,5.0,0.027,4.0,0.022,7.0,0.029,3.0,390335.0,180844.0,267633.0,83159.0,55.5,0.0,0.0,0.0,21.1,68.4,22.7,3206.0,0.0
279,2018-10-07,0.019,27.0,0.027,21.0,0.017,29.0,0.023,19.0,350554.0,168009.0,207105.0,69897.0,0.0,0.0,0.0,0.0,20.3,49.7,20.6,6099.0,0.0
280,2018-10-08,0.013,23.0,0.018,18.0,0.011,25.0,0.018,16.0,498304.0,239288.0,397397.0,122379.0,0.0,9.3,6.5,8.5,20.2,35.2,19.3,3722.0,0.0
281,2018-10-09,0.012,23.0,0.013,21.0,0.007,29.0,0.014,19.0,363371.0,175990.0,227344.0,74849.0,0.0,0.0,0.0,0.0,19.8,36.2,19.0,5278.0,0.0
